place_id,common_name,lat,lon,terminal_name,installed,temporary,install_date,removal_date,valid_from,valid_to
BikePoints_457,"Castlehaven Road, Camden Town",51.542138,-0.145393,200016,true,false,2012-01-10,,2022-04-29,
BikePoints_458,"Wapping Lane, Wapping",51.504749,-0.057544,200034,true,false,2012-01-11,,2022-04-29,
BikePoints_459,"Gunmakers Lane, Old Ford",51.535179,-0.03338,200014,true,false,,,2022-04-29,
BikePoints_460,"Burdett Road, Mile End",51.516196,-0.029138,200123,true,false,2012-01-11,,2022-04-29,
BikePoints_461,"Aston Street, Stepney",51.516,-0.038775,200013,true,true,2012-01-11,,2022-04-29,
BikePoints_462,"Bonny Street, Camden Town",51.541603,-0.138853,200105,true,false,2012-01-11,,2022-04-29,
BikePoints_463,"Thurtle Road, Haggerston",51.534776,-0.071881,200093,true,false,,,2022-04-29,
BikePoints_464,"St. Mary & St. Michael Church, Stepney",51.51417,-0.052099,200082,true,false,2012-01-11,,2022-04-29,
BikePoints_465,"Pitfield Street North,Hoxton",51.53558,-0.08249,200152,true,false,2012-04-05,,2022-04-29,
BikePoints_466,"Whiston Road, Haggerston",51.534464,-0.076341,200158,true,false,2012-01-12,,2022-04-29,
BikePoints_467,"Southern Grove, Bow",51.523538,-0.030556,200168,true,false,2012-01-12,,2022-04-29,
BikePoints_468,"Cantrell Road, Bow",51.521564,-0.022694,200150,true,false,2012-01-12,,2022-04-29,
BikePoints_469,"Lindfield Street, Poplar",51.513757,-0.020467,022178,true,false,2012-01-12,,2022-04-29,
BikePoints_470,"Mostyn Grove, Bow",51.530535,-0.025492,200174,true,false,2012-01-17,,2022-04-29,
BikePoints_471,"Hewison Street, Old Ford",51.533283,-0.028155,200006,true,false,2012-01-17,,2022-04-29,
BikePoints_472,"Malmesbury Road, Bow",51.529452,-0.027616,200019,true,false,2012-01-17,,2022-04-29,
BikePoints_473,"Millharbour, Millwall",51.496137,-0.019355,022167,true,false,2012-01-17,,2022-04-29,
BikePoints_474,"Gascoyne Road, Victoria Park",51.541515,-0.038557,200155,true,false,2012-01-17,,2022-04-29,
BikePoints_475,"Lightermans Road, Millwall",51.499041,-0.020157,200004,true,false,2012-01-17,,2022-04-29,
BikePoints_476,"Stebondale Street, Cubitt Town",51.489096,-0.009205,200009,true,false,2012-01-19,,2022-04-29,
BikePoints_477,"Spindrift Avenue, Millwall",51.49109,-0.018716,200018,true,false,2012-01-19,,2022-04-29,
BikePoints_478,"Stepney Green Station, Stepney",51.521889,-0.04667,200012,true,false,2012-01-19,,2022-04-29,
BikePoints_479,"Pott Street, Bethnal Green",51.527152,-0.058005,200156,true,false,2012-01-19,,2022-04-29,
BikePoints_480,"Flamborough Street, Limehouse",51.512871,-0.038986,200115,true,false,2012-01-19,,2022-04-29,
BikePoints_481,"Saunders Ness Road, Cubitt Town",51.487129,-0.009001,200022,true,false,2012-01-19,,2022-04-29,
BikePoints_482,"Exhibition Road Museums 2, South Kensington",51.495947,-0.173689,200052,true,false,2012-01-19,,2022-04-29,
BikePoints_483,"Albert Gardens, Stepney",51.51328,-0.047784,022166,true,false,2012-01-20,,2022-04-29,
BikePoints_484,"Bromley High Street, Bow",51.528828,-0.013258,022172,true,false,2012-01-23,,2022-04-29,
BikePoints_485,"Old Ford Road, Bethnal Green",51.531127,-0.048017,022173,true,false,2012-01-22,,2022-04-29,
BikePoints_486,"Granby Street, Shoreditch",51.525645,-0.069543,022174,true,false,2012-01-23,,2022-04-29,
BikePoints_487,"Canton Street, Poplar",51.511811,-0.025626,022175,true,false,2012-01-30,,2022-04-29,
BikePoints_488,"Reardon Street, Wapping",51.506946,-0.058681,022176,true,false,2012-01-22,,2022-04-29,
BikePoints_489,"Christian Street, Whitechapel",51.513074,-0.064094,022177,true,false,2012-01-20,,2022-04-29,
BikePoints_490,"Pennington Street, Wapping",51.508622,-0.065006,200090,true,false,,,2022-04-29,
BikePoints_491,"Queen Mary's, Mile End",51.522507,-0.041378,200249,true,false,2012-01-22,,2022-04-29,
BikePoints_492,"Maplin Street, Mile End",51.525501,-0.032267,200230,true,false,2012-01-22,,2022-04-29,
BikePoints_494,"South Quay East, Canary Wharf",51.50196,-0.016251,200233,true,false,2012-01-24,,2022-04-29,
BikePoints_495,"Bow Church Station, Bow",51.528169,-0.018703,200252,true,false,2012-01-23,,2022-04-29,
BikePoints_496,"Devons Road, Bow",51.52512,-0.015578,200255,true,false,2012-01-24,,2022-04-29,
BikePoints_497,"Merchant Street, Bow",51.526578,-0.027581,200242,true,false,2012-01-24,,2022-04-29,
BikePoints_498,"Bow Road Station, Bow",51.527058,-0.025296,200251,true,false,2012-01-24,,2022-04-29,
BikePoints_499,"Furze Green, Bow",51.519265,-0.021345,200011,true,false,2012-01-24,,2022-04-29,
BikePoints_500,"Ansell House, Stepney",51.520019,-0.05438,200148,true,false,2012-01-24,,2022-04-29,
BikePoints_501,"Cephas Street, Bethnal Green",51.522561,-0.054883,200073,true,false,2012-01-24,,2022-04-29,
BikePoints_502,"Bonner Gate, Victoria Park",51.53341,-0.049591,200241,true,false,2019-07-24,,2022-04-29,
BikePoints_503,"Cleveland Way, Stepney",51.520893,-0.051394,200250,true,false,2012-01-25,,2022-04-29,
BikePoints_504,"St. John's Park, Cubitt Town",51.496454,-0.009506,200243,true,false,2012-01-30,,2022-04-29,
BikePoints_505,"Ackroyd Drive, Bow",51.520398,-0.026768,200038,true,false,2012-01-30,,2022-04-29,
BikePoints_506,"Bell Lane, Liverpool Street",51.517475,-0.075855,200036,true,false,2012-01-30,,2022-04-29,
BikePoints_507,"Clarkson Street, Bethnal Green",51.528692,-0.059091,200131,true,false,2012-01-30,,2022-04-29,
BikePoints_508,"Fournier Street, Whitechapel",51.519362,-0.074431,200157,true,false,2012-01-30,,2022-04-29,
BikePoints_509,"Fore Street, Guildhall",51.517842,-0.090075,200253,true,false,2012-01-30,,2022-04-29,2023-07-18
BikePoints_509,"Fore Street Avenue, Guildhall",51.517842,-0.090075,200253,true,false,2012-01-30,,2023-07-18,
BikePoints_510,"Westferry DLR, Limehouse",51.509303,-0.025996,200238,true,false,,,2022-04-29,
BikePoints_511,"Sutton Street, Shadwell",51.511066,-0.053558,200256,true,false,2012-01-30,,2022-04-29,
BikePoints_512,"Pritchard's Road, Bethnal Green",51.532091,-0.06142,200083,true,false,2012-02-01,,2022-04-29,
BikePoints_513,"Watney Market, Stepney",51.514222,-0.055656,200162,true,false,,,2022-04-29,
BikePoints_514,"Portman Square, Marylebone",51.516204,-0.155525,200008,true,false,2012-02-02,,2022-04-29,
BikePoints_515,"Russell Gardens, Olympia",51.500088,-0.211316,200080,true,false,,,2022-04-29,
BikePoints_516,"Chrisp Street Market, Poplar",51.5112,-0.014438,200089,true,false,2012-02-02,,2022-04-29,
BikePoints_517,"Ford Road, Old Ford",51.532513,-0.033085,200027,true,false,2012-01-17,,2022-04-29,
BikePoints_518,"Antill Road, Mile End",51.528224,-0.037471,200041,true,false,,,2022-04-29,
BikePoints_519,"Teviot Street, Poplar",51.518811,-0.011662,200254,true,false,,,2022-04-29,
BikePoints_520,"Bancroft Road, Bethnal Green",51.526041,-0.047218,200234,true,false,,,2022-04-29,
BikePoints_521,"Driffield Road, Old Ford",51.534137,-0.037366,200030,true,false,,,2022-04-29,
BikePoints_522,"Clinton Road, Mile End",51.525941,-0.036017,200161,true,false,,,2022-04-29,
BikePoints_523,"Langdon Park, Poplar",51.51549,-0.013475,200160,true,false,,,2022-04-29,
BikePoints_524,"Lancaster Gate , Bayswater",51.511654,-0.179668,200017,true,false,2012-02-06,,2022-04-29,
BikePoints_525,"Blythe Road, Olympia",51.496927,-0.2135,200153,true,false,2022-01-27,,2022-04-29,
BikePoints_526,"Lancaster Drive, Blackwall",51.503143,-0.008428,200143,true,false,,,2022-04-29,
BikePoints_527,"Hansard Mews, Holland Park",51.503802,-0.215808,200154,true,false,2012-02-09,,2022-04-29,
BikePoints_528,"Clarges Street, Mayfair",51.507326,-0.145827,200088,true,false,2012-02-09,,2022-04-29,
BikePoints_529,"Manresa Road, Chelsea",51.486892,-0.170983,200010,true,false,,,2022-04-29,
BikePoints_530,"Newby Place, Poplar",51.508896,-0.012413,200146,true,false,,,2022-04-29,
BikePoints_531,"Twig Folly Bridge, Mile End",51.530326,-0.042744,200167,true,false,2012-02-09,,2022-04-29,
BikePoints_532,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,200163,true,false,2012-02-10,,2022-04-29,2023-04-30
BikePoints_532,"Jubilee Plaza, Canary Wharf",51.5034,-0.020242,200163,true,false,2012-02-10,,2023-04-30,
BikePoints_533,"Wellington Row, Bethnal Green",51.528222,-0.069743,200165,true,false,,,2022-04-29,
BikePoints_534,"Goldsmith's Row, Haggerston",51.531864,-0.066035,200159,true,false,,,2022-04-29,
BikePoints_535,"Gloucester Avenue, Camden Town",51.537349,-0.147154,200145,true,false,,,2022-04-29,
BikePoints_536,"Queensbridge Road, Haggerston",51.53385,-0.06992,200024,true,false,,,2022-04-29,
BikePoints_537,"Old Montague Street, Whitechapel",51.51793,-0.067937,200239,true,false,2012-02-27,,2022-04-29,
BikePoints_538,"Naval Row, Blackwall",51.508981,-0.00699,200050,true,false,,,2022-04-29,
BikePoints_539,"Hoxton Station, Hoxton",51.531091,-0.075901,200151,true,false,,,2022-04-29,
BikePoints_540,"Albany Street, The Regent's Park",51.528302,-0.144466,200134,true,false,,,2022-04-29,
BikePoints_541,"Green Park Station, Mayfair",51.506613,-0.142844,200096,true,false,,,2022-04-29,
BikePoints_542,"Salmon Lane, Limehouse",51.514115,-0.033828,200147,true,false,,,2022-04-29,
BikePoints_543,"Lansdowne Walk, Ladbroke Grove",51.509591,-0.204666,200065,true,false,,,2022-04-29,
BikePoints_544,"Percival Street, Finsbury",51.526153,-0.102208,200051,true,false,,,2022-04-29,
BikePoints_545,"Arlington Road, Camden Town",51.539957,-0.145246,200070,true,false,,,2022-04-29,
BikePoints_546,"New Fetter Lane, Holborn",51.517428,-0.107987,200044,true,false,,,2022-04-29,
BikePoints_547,"East India DLR, Blackwall",51.509474,-0.002275,200127,true,false,,,2022-04-29,
BikePoints_548,"Westminster Bridge Road, Elephant & Castle",51.498386,-0.107913,200076,true,false,,,2022-04-29,
BikePoints_549,"Gaywood  Street, Elephant & Castle",51.49605,-0.104193,200132,true,false,,,2022-04-29,
BikePoints_550,"Harford Street, Mile End",51.521564,-0.039264,200102,true,false,,,2022-04-29,
BikePoints_551,"Import Dock, Canary Wharf",51.505772,-0.01646,200066,true,false,2012-02-24,,2022-04-29,
BikePoints_552,"Watney Street, Shadwell",51.511542,-0.056667,200149,true,false,,,2022-04-29,
BikePoints_553,"Regent's Row , Haggerston",51.535678,-0.062546,200064,true,false,,,2022-04-29,
BikePoints_554,"Aberfeldy Street, Poplar",51.513548,-0.005659,200078,true,false,,,2022-04-29,
BikePoints_556,"Heron Quays DLR, Canary Wharf",51.502661,-0.021596,200138,true,false,,,2022-04-29,
BikePoints_557,"King Edward Street, St Pauls",51.51601,-0.0985,200203,true,false,,,2022-04-29,
BikePoints_558,"Page Street, Westminster",51.493978,-0.127554,200048,true,false,2014-05-09,,2022-04-29,
BikePoints_559,"Abbotsbury Road, Holland Park",51.501391,-0.205991,200111,true,false,,,2022-04-29,
BikePoints_560,"Ladbroke Grove Central, Ladbroke Grove",51.511624,-0.205921,200015,true,false,,,2022-04-29,
BikePoints_561,"Rectory Square, Stepney",51.518369,-0.043371,200037,true,false,2012-02-29,,2022-04-29,
BikePoints_562,"Bury Place, Holborn",51.51746,-0.12335,200074,true,false,2012-02-29,,2022-04-29,2023-11-14
BikePoints_562,"Bury Place, Holborn",51.51742,-0.123189,200074,true,false,2012-02-29,,2023-11-14,
BikePoints_563,"Preston's Road, Cubitt Town",51.499286,-0.009152,200232,true,false,,,2022-04-29,
BikePoints_564,"Somerset House, Strand",51.509943,-0.117619,200068,true,false,,,2022-04-29,
BikePoints_565,"Selby Street, Whitechapel",51.521905,-0.063386,200135,true,false,,,2022-04-29,
BikePoints_566,"Westfield Ariel Way, White City",51.509158,-0.224103,200141,true,false,2012-03-05,,2022-04-29,
BikePoints_568,"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697,200110,true,false,,,2022-04-29,
BikePoints_569,"Pitfield Street Central, Hoxton",51.53213,-0.08299,200248,true,false,,,2022-04-29,
BikePoints_570,"Upper Bank Street, Canary Wharf",51.503083,-0.017676,200099,true,false,2012-03-03,,2022-04-29,
BikePoints_571,"Westfield Southern Terrace ,Shepherd's Bush",51.506256,-0.218337,200061,true,false,2012-03-01,,2022-04-29,
BikePoints_572,"Greenland Road, Camden Town",51.539099,-0.141728,200026,true,false,,,2022-04-29,
BikePoints_573,"Limerston Street, West Chelsea",51.485587,-0.18119,200001,true,false,2012-03-15,,2022-04-29,
BikePoints_574,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,200246,true,false,2012-04-05,,2022-04-29,
BikePoints_576,"Alpha Grove, Millwall",51.497304,-0.022793,200109,true,false,,,2022-04-29,
BikePoints_577,"Globe Town Market, Bethnal Green",51.528869,-0.047548,200247,true,false,,,2022-04-29,
BikePoints_578,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,200244,true,false,2012-02-28,,2022-04-29,
BikePoints_579,"Queen Street 2, Bank",51.511246,-0.093051,200128,true,false,,,2022-04-29,
BikePoints_580,"Doddington Grove, Kennington",51.486929,-0.102996,200084,true,false,2014-02-12,,2022-04-29,
BikePoints_581,"New Cavendish Street, Marylebone",51.519167,-0.147983,200005,true,false,2012-03-16,,2022-04-29,
BikePoints_583,"Abingdon Green, Westminster",51.49764,-0.125972,200231,true,false,,,2022-04-29,
BikePoints_584,"Ilchester Gardens, Bayswater",51.51244,-0.19096,200086,true,false,,,2022-04-29,
BikePoints_586,"Mudchute DLR, Cubitt Town",51.490645,-0.014582,200092,true,false,2012-03-15,,2022-04-29,
BikePoints_587,"Monument Street, Monument",51.50964,-0.08497,200101,true,false,2012-03-22,,2022-04-29,
BikePoints_588,"Hoxton Street, Hoxton",51.52959,-0.0801,200071,true,false,2012-03-05,,2022-04-29,
BikePoints_589,"Drayton Gardens, West Chelsea",51.487196,-0.179369,200060,true,false,,,2022-04-29,
BikePoints_590,"Greenberry Street, St.John's Wood",51.53256,-0.16862,200236,true,false,,,2022-04-29,
BikePoints_591,"Westfield Library Corner, Shepherd's Bush",51.506093,-0.224223,200227,true,false,2012-03-03,,2023-05-25,
BikePoints_592,"Bishop's Bridge Road East, Bayswater",51.5171,-0.18377,200108,true,false,,,2022-04-29,
BikePoints_593,"Northdown Street, King's Cross",51.531066,-0.11934,200058,true,false,,,2022-04-29,
BikePoints_594,"Kingsway Southbound, Strand",51.513875,-0.117774,200226,true,false,2012-03-14,,2022-04-29,
BikePoints_595,"Hammersmith Road, Hammersmith",51.493267,-0.21985,200142,true,false,,,2022-04-29,
BikePoints_596,"Parson's Green , Parson's Green",51.472817,-0.199783,200237,true,false,,,2022-04-29,
BikePoints_597,"Fulham Park Road, Fulham",51.473471,-0.20782,200229,true,false,,,2022-04-29,
BikePoints_598,"Southerton Road, Hammersmith",51.494499,-0.228188,200166,true,false,2017-07-31,,2022-04-29,2022-09-12
BikePoints_598,"Southerton Road, Hammersmith",51.494499,-0.228188,200166,true,false,2017-08-01,,2022-09-12,2022-09-22
BikePoints_598,"Southerton Road, Hammersmith",51.494499,-0.228188,200166,true,false,2017-07-31,,2022-09-22,2022-09-23
BikePoints_598,"Southerton Road, Hammersmith",51.494499,-0.228188,200166,true,false,2017-08-01,,2022-09-23,2022-11-23
BikePoints_598,"Southerton Road, Hammersmith",51.494499,-0.228188,200166,true,false,2017-07-31,,2022-11-23,
BikePoints_599,"Manbre Road, Hammersmith",51.485743,-0.223616,200235,true,false,,,2022-04-29,
BikePoints_600,"South Lambeth Road, Vauxhall",51.481747,-0.124642,200133,true,false,,,2022-04-29,
BikePoints_601,"BBC White City, White City",51.514767,-0.225787,200136,true,false,,,2022-04-29,
BikePoints_602,"Union Grove, Wandsworth Road",51.472993,-0.133972,200211,true,false,,,2022-04-29,
BikePoints_603,"Caldwell Street, Stockwell",51.477839,-0.116493,200137,true,false,,,2022-04-29,
BikePoints_604,"St Martins Close, Camden Town",51.538792,-0.138535,200195,true,false,,,2022-04-29,
BikePoints_605,"Seymour Place, Marylebone",51.520331,-0.163667,200198,true,false,,,2022-06-08,
BikePoints_606,"Addison Road, Holland Park",51.504199,-0.210941,200218,true,false,,,2022-04-29,
BikePoints_607,"Putney Bridge Station, Fulham",51.468814,-0.210279,200125,true,false,,,2022-04-29,
BikePoints_608,"Colet Gardens, Hammersmith",51.491093,-0.216493,200224,true,false,,,2022-04-29,
BikePoints_609,"Sugden Road, Clapham",51.465123,-0.157788,200208,true,false,2013-09-25,,2022-04-29,
BikePoints_610,"Danvers Street, West Chelsea",51.482567,-0.172078,200222,true,false,2013-09-25,,2022-04-29,
BikePoints_611,"Princedale Road , Holland Park",51.506465,-0.208486,200067,true,false,2013-09-26,,2022-04-29,
BikePoints_612,"Wandsworth Rd, Isley Court, Wandsworth Road",51.469259,-0.141812,200175,true,false,2013-09-27,,2022-04-29,
BikePoints_613,"Woodstock Grove, Shepherd's Bush",51.504038,-0.2174,200214,true,false,2013-09-26,,2022-04-29,
BikePoints_614,"London Fields, Hackney Central",51.54119,-0.058826,200025,true,false,2013-10-03,,2022-04-29,
BikePoints_615,"Finlay Street, Fulham",51.476885,-0.215895,200029,true,false,2013-09-27,,2022-04-29,
BikePoints_616,"Aintree Street, Fulham",51.481021,-0.209973,200098,true,false,,,2022-04-29,
BikePoints_617,"Elysium Place, Fulham",51.471079,-0.207842,200028,true,false,2013-09-30,,2022-04-29,
BikePoints_618,"Eel Brook Common, Walham Green",51.476259,-0.193254,300003,true,false,2013-09-30,,2022-04-29,
BikePoints_619,"Irene Road, Parsons Green",51.473763,-0.19701,300012,true,false,2013-09-30,,2022-04-29,
BikePoints_620,"Surrey Lane, Battersea",51.47518,-0.16716,300010,true,false,2013-10-01,,2022-04-29,
BikePoints_621,"Wandsworth Town Station, Wandsworth",51.460864,-0.187427,200091,true,false,2013-10-04,,2022-04-29,
BikePoints_622,"Lansdowne Road, Ladbroke Grove",51.507481,-0.205535,200172,true,false,2013-10-04,,2022-04-29,
BikePoints_623,"Nantes Close, Wandsworth",51.46193,-0.180791,200186,true,false,2013-10-07,,2022-04-29,
BikePoints_624,"Courland Grove, Wandsworth Road",51.472918,-0.132102,200173,true,false,2013-10-08,,2022-04-29,
BikePoints_625,"Queen's Circus, Battersea Park",51.477619,-0.149551,200190,true,false,2013-10-08,,2022-04-29,
BikePoints_626,"Normand Park, West Kensington",51.484386,-0.204815,300008,true,false,2013-10-16,,2022-04-29,
BikePoints_627,"Holden Street, Battersea",51.46879,-0.15823,200007,true,false,2013-10-16,,2022-04-29,
BikePoints_628,"William Morris Way, Sands End",51.468819,-0.184318,200062,true,false,2013-10-10,,2022-04-29,
BikePoints_629,"Morie Street, Wandsworth",51.459953,-0.190184,200187,true,false,2013-10-11,,2022-04-29,
BikePoints_630,"Clarence Walk, Stockwell",51.470732,-0.126994,200194,true,false,2013-10-11,,2022-04-29,
BikePoints_631,"Battersea Park Road, Nine Elms",51.479501,-0.14177,200183,true,false,2013-10-08,,2022-04-29,
BikePoints_632,"Sheepcote Lane, Battersea",51.470538,-0.163041,200176,true,false,2013-10-08,,2022-04-29,
BikePoints_633,"Vereker Road, West Kensington",51.489591,-0.209378,200116,true,false,2013-10-10,,2022-04-29,
BikePoints_634,"Brook Green South, Brook Green",51.494347,-0.215804,300002,true,false,2013-10-14,,2022-04-29,
BikePoints_635,"Greyhound Road, Hammersmith",51.486062,-0.214428,200215,true,false,2013-10-14,,2022-04-29,
BikePoints_636,"South Park, Sands End",51.467064,-0.193502,200180,true,false,2013-10-15,,2022-04-29,
BikePoints_637,"Spencer Park, Wandsworth Common",51.45787,-0.174691,200191,true,false,2013-10-16,,2022-04-29,
BikePoints_638,"Falcon Road, Clapham Junction",51.466633,-0.169821,300014,true,false,2013-10-15,,2022-04-29,
BikePoints_639,"Coomer Place, West Kensington",51.48357,-0.202038,200081,true,false,2013-10-15,,2022-04-29,2022-11-18
BikePoints_639,"Coomer Place, West Kensington",51.48357,-0.202038,300006,true,false,2013-10-15,,2022-11-18,2022-12-01
BikePoints_639,"Coomer Place, West Kensington_OLD",51.48357,-0.202038,300006-1,true,false,2013-10-15,,2022-12-01,
BikePoints_640,"Silverthorne Road, Battersea",51.472865,-0.148059,200179,true,false,2013-10-17,,2022-04-29,
BikePoints_641,"Archbishop's Park, Waterloo",51.498241,-0.117495,300025,true,false,2013-10-16,,2022-04-29,
BikePoints_642,"Fawcett Close, Battersea",51.469161,-0.174485,200192,true,false,2013-10-16,,2022-04-29,
BikePoints_643,"All Saints' Road, Portobello",51.519042,-0.204764,300026,true,false,2013-10-17,,2022-04-29,
BikePoints_644,"Rainville Road, Hammersmith",51.483732,-0.223852,200182,true,false,2013-10-20,,2022-04-29,
BikePoints_645,"Great Suffolk Street, The Borough",51.501732,-0.100292,200200,true,false,2013-10-18,,2022-04-29,
BikePoints_646,"Buckingham Gate, Westminster",51.498865,-0.137424,200178,true,false,2013-10-18,,2022-04-29,
BikePoints_647,"Richmond Way, Shepherd's Bush",51.500353,-0.217515,200181,true,false,2013-10-21,,2022-04-29,
BikePoints_648,"Peterborough Road, Sands End",51.46904,-0.196274,200171,true,false,2013-10-21,,2022-04-29,
BikePoints_649,"World's End Place, West Chelsea",51.481805,-0.180274,300009,true,false,2013-10-21,,2022-04-29,
BikePoints_650,"St. Mark's Road, North Kensington",51.51687,-0.213872,300034,true,false,2013-10-22,,2022-04-29,
BikePoints_651,"Thorndike Close, West Chelsea",51.480898,-0.183853,300030,true,false,2013-10-22,,2022-04-29,
BikePoints_652,"Evesham Street, Avondale",51.511486,-0.21819,300022,true,false,2013-10-15,,2022-04-29,
BikePoints_653,"Simpson Street, Clapham Junction",51.470847,-0.170703,200196,true,false,2013-10-23,,2022-04-29,
BikePoints_654,"Ashmole Estate, Oval",51.482678,-0.117661,200223,true,false,2013-10-23,,2022-04-29,
BikePoints_655,"Crabtree Lane, Fulham",51.482944,-0.219346,200221,true,false,2013-10-24,,2022-04-29,
BikePoints_656,"Broomhouse Lane, Parsons Green",51.468418,-0.199135,200040,true,false,2013-10-24,,2022-04-29,
BikePoints_657,"Blythe Road West, Shepherd's Bush",51.49968,-0.221791,200220,true,false,2013-10-24,,2022-04-29,
BikePoints_658,"Ethelburga Estate, Battersea Park",51.477292,-0.164786,300005,true,false,2013-11-06,,2022-04-29,
BikePoints_659,"Blackfriars Station, St. Paul's",51.511934,-0.103078,200212,true,false,2013-10-25,,2022-04-29,
BikePoints_660,"West Kensington Station, West Kensington",51.49087,-0.206029,300020,true,false,2013-10-25,,2022-04-29,
BikePoints_661,"All Saints Church, Portobello",51.51632,-0.202608,300023,true,false,2013-10-27,,2022-04-29,
BikePoints_662,"Phene Street, Chelsea",51.484984,-0.167919,200189,true,false,2013-10-27,,2022-04-29,
BikePoints_663,"Clarendon Road, Avondale",51.51323,-0.211593,200124,true,false,2013-10-27,,2022-04-29,
BikePoints_664,"Austin Road, Battersea Park",51.474376,-0.155442,300013,true,false,2013-10-28,,2022-04-29,
BikePoints_665,"Smugglers Way, Wandsworth",51.461083,-0.191722,200113,true,false,2013-10-28,,2022-04-29,
BikePoints_666,"Harris Academy, Bermondsey",51.492668,-0.07235,300004,true,false,2013-10-29,,2022-10-18,
BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush",51.501594,-0.222293,200209,true,false,2013-10-30,,2022-04-29,
BikePoints_668,"Ravenscourt Park Station, Hammersmith",51.494223,-0.236769,300037,true,false,2013-10-30,,2022-04-29,
BikePoints_669,"Teversham Lane, Stockwell",51.476149,-0.123258,300036,true,false,2013-10-30,,2022-04-29,
BikePoints_670,"Ashley Crescent, Battersea",51.467185,-0.152248,200169,true,false,2013-10-31,,2022-04-29,
BikePoints_671,"Parsons Green Station, Parsons Green",51.475089,-0.201968,300052,true,false,2013-10-31,,2022-04-29,
BikePoints_672,"Chicheley Street, South Bank",51.502698,-0.116747,200206,true,false,2013-10-31,,2022-12-08,
BikePoints_673,"Hibbert Street, Battersea",51.46517,-0.180389,300051,true,false,2013-11-01,,2022-04-29,
BikePoints_674,"Carnegie Street, King's Cross",51.535467,-0.116191,300035,true,false,,,2022-04-29,
BikePoints_675,"Usk Road, Clapham Junction",51.463489,-0.182126,200126,true,false,2013-11-01,,2022-04-29,
BikePoints_676,"Hartington Road, Stockwell",51.47787,-0.126874,200207,true,false,2013-11-04,,2022-04-29,
BikePoints_677,"Heath Road, Battersea",51.468669,-0.146544,200023,true,false,2013-11-03,,2022-04-29,
BikePoints_678,"Esmond Street, Putney",51.462312,-0.211468,200170,true,false,2013-11-05,,2022-04-29,
BikePoints_679,"Orbel Street, Battersea",51.474535,-0.17021,200114,true,false,2013-11-05,,2022-04-29,
BikePoints_680,"Westbridge Road, Battersea",51.477684,-0.170329,200210,true,false,2013-11-05,,2022-04-29,
BikePoints_681,"Bishop's Avenue, Fulham",51.473036,-0.214749,200043,true,false,2013-11-06,,2022-04-29,
BikePoints_682,"Crisp Road, Hammersmith",51.488108,-0.226606,200059,true,false,2013-11-06,,2022-04-29,
BikePoints_683,"Dorothy Road, Clapham Junction",51.465064,-0.16375,200119,true,false,2013-11-06,,2022-04-29,
BikePoints_684,"Neville Gill Close, Wandsworth",51.454752,-0.195197,200188,true,false,2013-11-07,,2022-04-29,
BikePoints_685,"Osiers Road, Wandsworth",51.46067,-0.198735,200219,true,false,2013-11-07,,2022-04-29,
BikePoints_686,"Beryl Road, Hammersmith",51.488144,-0.222456,200097,true,false,2013-11-07,,2022-04-29,
BikePoints_687,"Clements Road, Bermondsey",51.4954,-0.061698,200216,true,false,2013-11-07,,2022-10-11,
BikePoints_688,"Northfields, Wandsworth",51.460951,-0.200667,200204,true,false,2013-11-08,,2022-04-29,
BikePoints_689,"Spanish Road, Clapham Junction",51.459225,-0.180884,200106,true,false,2013-11-08,,2022-04-29,
BikePoints_690,"Stanley Grove, Battersea",51.470475,-0.15213,200199,true,false,2013-11-08,,2022-04-29,
BikePoints_691,"Erin Close, Walham Green",51.479463,-0.195777,200184,true,false,2013-11-18,,2022-04-29,
BikePoints_692,"Cadogan Close, Victoria Park",51.542118,-0.028941,200112,true,false,2013-11-11,,2022-04-29,
BikePoints_693,"Felsham Road, Putney",51.464786,-0.215618,300019,true,false,2013-11-09,,2022-04-29,
BikePoints_694,"Putney Rail Station, Putney",51.460717,-0.216526,300033,true,false,2013-11-09,,2022-04-29,
BikePoints_695,"Islington Green, Angel",51.536384,-0.102757,300031,true,false,2013-11-11,,2022-04-29,
BikePoints_696,"Charing Cross Hospital, Hammersmith",51.487285,-0.217995,300018,true,false,2013-11-11,,2022-04-29,
BikePoints_697,"Charlotte Terrace, Angel",51.536392,-0.112721,200129,true,false,2013-11-12,,2022-04-29,
BikePoints_698,"Shoreditch Court, Haggerston",51.539083,-0.070329,200121,true,false,2013-11-12,,2022-04-29,
BikePoints_699,"Belford House, Haggerston",51.536654,-0.07023,200057,true,false,2013-11-12,,2022-04-29,
BikePoints_700,"Battersea Church Road, Battersea",51.476964,-0.174347,200201,true,false,2013-11-13,,2022-04-29,
BikePoints_701,"Vicarage Crescent, Battersea",51.472876,-0.176267,200077,true,false,2013-11-13,,2022-04-29,
BikePoints_702,"Durant Street, Bethnal Green",51.528681,-0.06555,200213,true,false,2013-11-13,,2022-04-29,
BikePoints_703,"St. Bride Street, Holborn",51.515059,-0.105344,200094,true,false,2013-11-13,,2022-04-29,2025-07-17
