place_id,installed,temporary,install_date,removal_date,common_name,locked,terminal_name
BikePoints_540,true,false,,,"Albany Street, The Regent's Park",false,200134
BikePoints_541,true,false,,,"Green Park Station, Mayfair",false,200096
BikePoints_542,true,false,,,"Salmon Lane, Limehouse",false,200147
BikePoints_543,true,false,,,"Lansdowne Walk, Ladbroke Grove",false,200065
BikePoints_544,true,false,,,"Percival Street, Finsbury",false,200051
BikePoints_545,true,false,,,"Arlington Road, Camden Town",false,200070
BikePoints_546,true,false,,,"New Fetter Lane, Holborn",false,200044
BikePoints_547,true,false,,,"East India DLR, Blackwall",false,200127
BikePoints_548,true,false,,,"Westminster Bridge Road, Elephant & Castle",false,200076
BikePoints_549,true,false,,,"Gaywood  Street, Elephant & Castle",false,200132
BikePoints_550,true,false,,,"Harford Street, Mile End",false,200102
BikePoints_551,true,false,1330071720000,,"Import Dock, Canary Wharf",false,200066
BikePoints_552,true,false,,,"Watney Street, Shadwell",false,200149
BikePoints_553,true,false,,,"Regent's Row , Haggerston",false,200064
BikePoints_554,true,false,,,"Aberfeldy Street, Poplar",false,200078
BikePoints_556,true,false,,,"Heron Quays DLR, Canary Wharf",false,200138
BikePoints_557,true,false,,,"King Edward Street, St Pauls",false,200203
BikePoints_558,true,false,1399635120000,,"Page Street, Westminster",false,200048
BikePoints_559,true,false,,,"Abbotsbury Road, Holland Park",false,200111
BikePoints_560,true,false,,,"Ladbroke Grove Central, Ladbroke Grove",false,200015
BikePoints_561,true,false,1330503540000,,"Rectory Square, Stepney",false,200037
BikePoints_562,true,false,1330503420000,,"Bury Place, Holborn",false,200074
BikePoints_563,true,false,,,"Preston's Road, Cubitt Town",false,200232
BikePoints_564,true,false,,,"Somerset House, Strand",false,200068
BikePoints_565,true,false,,,"Selby Street, Whitechapel",false,200135
BikePoints_566,true,false,1330937940000,,"Westfield Ariel Way, White City",false,200141
BikePoints_568,true,false,,,"Bishop's Bridge Road West, Bayswater",false,200110
BikePoints_569,true,false,,,"Pitfield Street Central, Hoxton",false,200248
BikePoints_570,true,false,1330773180000,,"Upper Bank Street, Canary Wharf",false,200099
BikePoints_571,true,false,1330620180000,,"Westfield Southern Terrace ,Shepherd's Bush",false,200061
BikePoints_572,true,false,,,"Greenland Road, Camden Town",false,200026
BikePoints_573,true,false,1331796060000,,"Limerston Street, West Chelsea",false,200001
BikePoints_574,true,false,1333618560000,,"Eagle Wharf Road, Hoxton",false,200246
BikePoints_576,true,false,,,"Alpha Grove, Millwall",false,200109
BikePoints_577,true,false,,,"Globe Town Market, Bethnal Green",false,200247
BikePoints_578,true,false,1330444680000,,"Hollybush Gardens, Bethnal Green",false,200244
BikePoints_579,true,false,,,"Queen Street 2, Bank",false,200128
BikePoints_580,true,false,1392208500000,,"Doddington Grove, Kennington",false,200084
BikePoints_581,true,false,1331883540000,,"New Cavendish Street, Marylebone",false,200005
BikePoints_583,true,false,,,"Abingdon Green, Westminster",false,200231
BikePoints_584,true,false,,,"Ilchester Gardens, Bayswater",false,200086
BikePoints_586,true,false,1331797200000,,"Mudchute DLR, Cubitt Town",false,200092
BikePoints_587,true,false,1332406320000,,"Monument Street, Monument",false,200101
BikePoints_588,true,false,1330937820000,,"Hoxton Street, Hoxton",false,200071
BikePoints_589,true,false,,,"Drayton Gardens, West Chelsea",false,200060
BikePoints_590,true,false,,,"Greenberry Street, St.John's Wood",false,200236
BikePoints_592,true,false,,,"Bishop's Bridge Road East, Bayswater",false,200108
BikePoints_593,true,false,,,"Northdown Street, King's Cross",false,200058
BikePoints_594,true,false,1331710680000,,"Kingsway Southbound, Strand",false,200226
BikePoints_595,true,false,,,"Hammersmith Road, Hammersmith",false,200142
BikePoints_596,true,false,,,"Parson's Green , Parson's Green",false,200237
BikePoints_597,true,false,,,"Fulham Park Road, Fulham",false,200229
BikePoints_598,true,false,1501544700000,,"Southerton Road, Hammersmith",false,200166
BikePoints_599,true,false,,,"Manbre Road, Hammersmith",false,200235
BikePoints_600,true,false,,,"South Lambeth Road, Vauxhall",false,200133
BikePoints_601,true,false,,,"BBC White City, White City",false,200136
BikePoints_602,true,false,,,"Union Grove, Wandsworth Road",false,200211
BikePoints_603,true,false,,,"Caldwell Street, Stockwell",false,200137
BikePoints_604,true,false,,,"St Martins Close, Camden Town",false,200195
BikePoints_605,true,false,,,"Seymour Place, Marylebone",false,200198
BikePoints_606,true,false,,,"Addison Road, Holland Park",false,200218
BikePoints_607,true,false,,,"Putney Bridge Station, Fulham",false,200125
BikePoints_608,true,false,,,"Colet Gardens, Hammersmith",false,200224
BikePoints_609,true,false,1380109980000,,"Sugden Road, Clapham",false,200208
BikePoints_610,true,false,1380113460000,,"Danvers Street, West Chelsea",false,200222
BikePoints_611,true,false,1380203940000,,"Princedale Road , Holland Park",false,200067
BikePoints_612,true,false,1380294600000,,"Wandsworth Rd, Isley Court, Wandsworth Road",false,200175
BikePoints_613,true,false,1380211860000,,"Woodstock Grove, Shepherd's Bush",false,200214
BikePoints_614,true,false,1380795000000,,"London Fields, Hackney Central",false,200025
BikePoints_842,true,false,1600856400000,,"Temple Gardens, Temple",false,300250
BikePoints_319,true,false,1279890360000,,"Baldwin Street, St. Luke's",false,003500
